형광커피가 뭐예요?	형광커피는 에스프레소와 얼음을 칵테일 쉐이커에 넣어서 만든 샤케라또인데 저희는 기계를 이용해서 거품이 조금 굵어요
이 미역국은 얼마인가요?	5000원이에요
그거 하나 하고예 음료는 뭐 되노	음료는 탄산하고 커피 커피는 아메리카노 핫초코 라떼 밀크티 있어요
여기 있습니다	확인되셨고 차례되면 진동벨 울리실 거예요
선물하기에는 배가 더 나아요? 사과가 더 나아요?	선물하기에는 사과가 더 나아요.
지금 여기 나와있는게 다에요?	그렇습니다
주로 많이 나가는 제품은 어떤 것인가요?	깔끔한 맛을 원하시면 아메리카노가 제일 잘 나가고, 달달한 맛을 좋아하시면 라떼나 바닐라라떼 처럼 우유 들어간 음료도 많이 찾으세요
그럼 새알심은 따로 판매하시나요?	이쪽에 있습니다
20분 정도 기다리셔야 하는데 괜찮으세요?	괜찮아요
라멘 중에는 제일 많이 나가는 건 어떤 거예요?	탄탄멘 정식이 제일 많이 나가구요 매운거 싫어하시는 분은 돈코츠 정식을 많이 드세요
김치는 얼마예요?	큰 포기, 한 개에 만사천원이에요
여기 체인점이신가요?	아닙니다
네 현금인가요 카드인가요	카드로 할께요
그럼 목살로 주세요	목살 1근 준비해드릴게요
국거리, 그 정도 담으면 가격이 얼마예요?	국거리, 이 정도면 육천 삼백원이에요
팥이 들어가 있어요? 그럼 그것도 달겠네요?	저희 단팥빵에 팥이 좀 덜 달아요
적립되고 그런 건 없죠?	칠천 원입니다
드시고 가실 건가요?	매장에서 먹고 갈 거예요
카드로 계산하려고 하는데 가능한가요?	카드로 계산 가능합니다
사과는 얼마예요?	사과는 세 개 오천 원이고 여섯 개 만 원이요
구체적으로 어떤 기능이 있나요?	아 제가 찾던 기능이군요
어떤 종류가 잘 나가나요?	1번부터 4번이 많이 나가요
세트메뉴는 어디있어요 메뉴판 한 번 볼까요?	여기 보시면 세트메뉴 있어요
제가 건포도를 못 먹는데 빼 주실 수 있나요?	이미 만들어진 제품이라서 어려울 거 같네요
언제 만든 쿠키인가요?	오늘 오전에 만든 쿠키입니다.
사각 쿠키로 20박스 주세요	사각 쿠키 20박스 준비해 드릴게요
이 떡은 얼마예요?	이 떡은 하나에 이천 원이에요
이 건물에 약국 있어요?	길 건너면 있어요
혹시 음식은 직접 받으러 오는건가요?	저희 셀프서비스라 진동벨 울리면 받으러 오시면 돼요
드시고 가세요?	아뇨 포장이에요
어디 가서 공장에서 가져오는 게 아닌가 봐요?	아이고 그러면 전문이라고 할 수가 없죠 고기는 가져와요
전일 빵 할인하는 건 없나요?	저기 매대 앞에 있는 빵들이 전일 할인하는 빵들이에요
포인트 적립되는 카드 없죠?	저희는 그런 거 안합니다
콜라 큰거랑 작은거 어떤거요	큰거로 주세요
제가 시간이 없어 그러는데 커피를 제가 가지고 다니는 텀블러에 담아 주시겠습니까?	커피 텀블러에 담아 드릴게요
얼음 좀 많이 넣어주시면 안 될까요?	얼음 많이 넣어드리겠습니다
여기가 새로생긴 매장이에요?	저희가 작년 오뉴월쯤에 생겼을 거에요
제일 빨리 나오는 게 어떤 메뉴죠?	김치찌개입니다
주문하면 나오는데 시간은 얼마나 걸려요?	금방 나와요
국물 먹고싶어서 그러는데 짬뽕국물도 같이 가져다 주실수 있으실까요?	같이 보내드릴게요
네, 번호 불러주시겠어요?	현금영수증 카드 드릴게요
레귤러는 몇 미리고 라지는 몇 미리에요?	이정도가 레귤러 사이즈입니다
일요일도 열어요?	열어요
몇 시부터 해요?	오전 열한 시부터입니다
짬뽕이랑 깐풍기 배달해주세요.	깐풍기는 재료가 다 떨어졌습니다.
주차장은 어디인가요?	앞에 공영주차장을 이용하세요
세트이신가요?	라지세트로 주세요
카페모카도 아이스 맞으세요?	카페모카는 따뜻한 거로 주세요
우리 애 반에 친구들 해줄려고 빵 40개 할라믄 미리 주문해야 하나요?	빵 40개는 선주문해야 해요
네, 초 몇 개 필요하세요?	초는 23개 주세요
오늘의 스페셜 메뉴는 무엇일까요?	오늘은 제육볶음입니다
다해서 얼마에요?	6000원입니다
현금영수증 해 주세요	번호 말씀 해주세요
위메프에서 오늘 구매한 맞쵸킹 천원권 쓸 수 있나요?	고객님 죄송합니다만 맞쵸킹은 오늘 재료소진으로 판매가 끝났습니다
소스 자체가 섞어져 있는 거군요. 그럼 혹시 상품권 온누리 상품권 돼요?	안됩니다
카카오페이나 삼성페이는 안 되나요?	삼성페이 됩니다
그 메뉴 순살도 있나요?	그런데 순살은 1000원 추가됩니다
따뜻한 물 좀 주시겠어요?	잠시만 기다리시면 가져다 드릴게요
짬뽕은 맛있나요?	맛있어요
헉 벌써 다팔린거에요?	오늘 많이 사가시더라구요
네, 생크림 케이크 21호 맞으시죠?	생크림 케이크 21호 맞아요
여기 메뉴 여기 있는 거만 있어요 라면은 없어요?	그런 거는 없어요
제일 신선한 과일이 뭐예요?	오늘은 바나나가 좋아요.
사이즈는 어떻게 해드릴까요?	그란데 사이즈요
카카오 페이로 결제 가능한가요?	가능합니다.
테이크아웃 하지 않고 먹고 가려면 어떻게 해야 하나요?	자리 있는지 확인하시고 주문해주시면 벨로 알려드리겠습니다
시식해보시겠어요?	물론이죠 감사합니다
귤 한 묶음도 같이 주세요.	알겠습니다.
생딸기 주스 없어요?	죄송하지만 생딸기 주스는 없습니다
다른 거 필요한 건 없으신가요?	현금영수증 해주세요
저녁 7시에 가능할까요?	그럼 내일 저녁7시에 뵙겠습니다 감사합니다
두개에 얼마죠?	만원 입니다
오이소박이 어디 있나요?	왼쪽 냉장고 김치 코너에 있어요
어디 복숭아에요?	의성 복숭아에요.
뭇국하고 고추무침 장조림 주세요	뭇국이랑 장조림 드릴게요
낮에 학교에 간식 넣으려고 하는데 한 다섯 마리 정도 하려고 하면은 언제쯤?	그럼 전날에 미리 예약하시면은 돼요
주차는 몇 시간 가능한가요	3시간 입니다
연어가 비려서 이 붓으로 간장 찍어서 발라 드시겠어요?	알겠어요
어떤 반찬들이 맛있어요?	마른 반찬들은 다 괜찮아요
살짝 덜 익어 보이는데 맛은 어떤가요?	보기와 달리 당도가 높아요.
양념은 어떻게 해요?	양념은 진간장 넣고 야채 넣고 하시면 되고, 소불고기 양념 조금만 넣어서 볶아도 맛있어요
콩국수도 되나요?	지금은 안돼요
혹시 국물 나오나요?	드릴게요
떡 종류가 어떤 게 있죠?	메뉴 보시고 천천히 고르세요
15일 몇시인가요	저녁 6시입니다
더 고소한 맛이 많은 거예요?	부드러운 맛이 있습니다
전시되어 있는 건 조금 무른 것 같은데 안 무른 건 없나요?	아까 햇볕을 좀 받아서 무른 것 같은데 아래 있는 건 괜찮아요.
일회용 그릇으로 보내나요? 접시로 보내나요?	그릇으로 보내드릴게요
네, 다른 건 필요 없으세요?	현금으로 결제할게요
사이즈 선택해주세요	라지 사이즈로 주세요
내일 12시에 찾으러 오겠습니다	약비 10000원 먼저 받을게요
주차는 어디다 해요?	보통 가게 뒤에 대세요
사이즈 별로 가격이 어떻게 되나요?	레귤러 사이즈는 4800원 라지 사이즈는 5300원입니다
찰보리 떡 있어요?	있어요
김밥 종류 몇가지에요?	김밥은 총 5가지 종류가 있습니다
주차장은 어디에 있나요?	저희 건물 지하에 있습니다
이층에 자리 있나요?	이층에 자리 있어요
모임을 하려는데 가서 먹으면 미리 예약을 해야 하나요?	음식이 가짓수가 많으면 하루 전 미리 예약 해주셔야 해요
정식으로 2인분 주세요	준비해드리겠습니다
CJ포인트 있으세요?	CJ포인트 있어요
혼자인데요	안 쪽에 편하신 곳 앉으세요
정월대보름 용 나물들 따로 구매 가능한가요?	이쪽에 나물 세트 따로 진열되어있어요
영수증 좀 주세요	영수증 드리겠습니다
비계 많아요?	별로 없어요
오래됐어요 여기?	저희 70년 됐어요
카페 모카는 어떤거에요	초코가 들어가는거에요
선생님들은 어떤 거 잘 나가예?	선생님들은 보통 간장치킨이나 맛초킹 많이 드세요
앞에 주차 잠깐해도 되요?	괜찮아요
네, 고기 드시기 좋게 잘라드릴까요?	고기 먹기 좋게 잘라주세요
네 결제는 현금이에요	금방가져다 드릴께요
테이크 아웃하시는 건가요	여기서 먹을 건데요
그럼 식빵이랑 앙버터 포장해주세요	알겠습니다.
네 다른 거 더 필요하신 건 없으신가요?	30만 3000원입니다
따뜻한 걸로 드릴까요 차가운 걸로 드릴까요?	따뜻한 걸로 주세요
소금커피가 뭐예요?	아메리카노 위에 소금크림소스 올려드려요
몇시에 문 닫으시는데요?	저희는 전부 다 예약제라서 손님 없으면 바로 문 닫아요
귤 박스로도 파나요?	귤 박스로도 판매해요.
세트로 시키면 서비스로 오는 게 있나요?	군만두 서비스 있습니다.
콜라는요?	1.5리터짜리는 2500원 작은 거는 1500원이에요
여기는 모임 같은 것도 해요? 룸 있어요?	여기 방 있어요
떡복이랑 순대 하나 포장해주세요	지금 마감이라서 순대가 없네요
커피와 조각 케이크 세트로 판매하시나요?	있습니다
네 매장에서 마시고 갈게요	그럼 머그컵에 준비해드리겠습니다
짜장면은 없어요?	면 쪽에 있어요
양장피는 뭐예요?	돼지고기 삼선 해물 야채를 여러 가지 채로 모양내서 양장피라는게 있거든요 그걸 삶아서 만든거에요
네 영수증 좀 주세요	잠시만 기다려주세요
좀 저렴한 거는 없어요?	저렴한 건 없고 싸게해서 만 오천원에 드릴께요.
여기 처음 와 보는데 보통 가격이 어떻게 되나요?	작은 팩 3000원 큰 팩 5000원입니다
고기는 보통 집에서 며칠동안 냉장할 수 있나요?	한 삼 일, 사 일 안으로는 드셔야 돼요
도시락 반찬으로 꼬막해도 되는가?	방금 무쳐서 지금은 괜찮아요
혹시 시식해볼 수 있는 반찬이 있나요?	옆에 시식용 한번 드셔보시고 결정해주세요
일요일에는 영업을 안하세요?	일요일 영업은 오후 6시에 마칩니다
아이스 아메리카노 바로 되나요?	바로 됩니다
적립카드 있어요?	저희는 없어요
하늘아파트 101동 1001호 맞으시죠?	오늘은 현대아파트 108동 1203호로 갖다주세요
오겹살은 어떠신가요?	오겹살도 좋습니다
가격이 어떻게 달라요?	약밥은 삼만구천 원이고, 호박찰떡은 삼만칠천 원이에요
통밀 식빵 한 개하고 감자 크로켓 5개 주세요	통밀 식빵 1개, 감자 크로켓 5개, 8900원이에요
적립은 어떻게 되나요?	적립은 쿠폰제로 10개 모으시면 음료 한 잔 드리는 방식입니다
돼지고기나 소고기 말고 다른 동물의 고기도 취급하시나요?	닭고기와 오리고기를 판매해요
배추김치도 파나요?	오늘은 배추김치가 다 나갔어요
티라미수는 어떤 거에요?	티라미수는 초콜렛과 치즈 맛이 나는 케이크입니다
드시고 가실 건가요?	먹고 갈 거예요
배달은 한끼 기준이에요?	한 달에 여덟번 한 주에 두 번 배송해요
세트메뉴 구성 변경 가능한가요?	가능합니다.
마른 반찬도 하나 사려는데 추천해주실래요?	요즘은 진미채볶음이 잘 나가요
얼마인가요	총 합해서 34500원입니다
카페인 안 들은 음료는 뭐가 있을까요?	피지와 나 티 종류가 있습니다
그럼 그것과 음료는 리필되나요?	다드신 후 탄산으로 리필됩니다
황금찜닭은 어떤 맛이에요?	앙금하고 고추장 섞은 거예요
여기 오픈한지 오래됐어요?	5년 넘었어요
공차 적립하시나요?	3000원 결제 도와드리겠습니다
칼집 있는 거랑 없는 거, 뭐가 더 맛있어요?	요새는 칼집 삼겹살을 많이 찾으세요
라테 한 잔에 얼마인가요?	5000원입니다
호박가래떡 백년초가래떡 반씩 넣어주세요	알겠습니다
이 정육점 전화번호가 어떻게 되나요?	명함 드릴게요
5KG짜리 얼마에요?	5KG짜리는 만 오천 원이에요.
호주산으로 두 근 주세요	감사합니다
저 카푸치노로 주문할게요	오늘 이벤트 해서 커피를 주문하시면 2000원 추가하시면 브레드를 드립니다
네 잡뼈도 있나요?	같이넣고 끓이면 좋아요
양지 사태 좀 주세요	살치살 두 근이랑 서비스로 다짐육 좀 드릴게요
땡초 김밥 많이 매워요?	그렇게 많이 맵지는 않아요
상하이 버거 세트 가격이 얼마죠?	6800원입니다
이 위에 뿌려진 건 아몬드인가요?	아몬드 맞아요
드시고 가세요?	가져갈게요
돌솥으로 드릴까요?	돌솥으로
샌드위치 드시고 가시나요?	샌드위치 가지고 갈 거예요
뜨거운 물 좀 주시겠어예?	여기 나오셔갖고 받아 가시면 돼요
돈가스 돼요?	돈가스는 지금 안돼요
전복 들어가는 거는 특해물 짬뽕 시켜야 돼요?	전복 짬뽕 시키면 전복이 들어가죠
치즈 무스 케이크 있어요?	고구마치즈랑 오리지널 있어요
이거보다 작은 건 없나요?	이쪽에 반으로 커팅 된 것도 있어요
얼마부터 가능해예?	금액은 상관없어요 찜닭 반 마리부터 해드려요
저희 가게에서 이전에 하신 분들 샘플 사진이 좀 있는데 보고 결정하실래요?	그렇게 할게요
예 영수증 좀 주세요	여기 있습니다
한우 맞나요?	청정 한우입니다.
네, 백 그램 구천 원인데, 백 그램 정도 담아드리면 될까요?	그정도만 주세요
